label,algo,size,median,mean,std,q25,q75,count,cv
GNU,for_each,1024,1406.2487245937496,1406.3115253756644,0.5447410354117246,1406.007826563333,1406.5524234060808,4,0.00038735445566814175
GNU,for_each,2048,2793.238107416528,2793.504854929165,1.587813889812486,2792.225585489289,2794.517376856403,4,0.0005683948918187036
GNU,for_each,4096,5591.3620319403135,5590.530655570959,2.4895382019620595,5590.10064734785,5591.792040163424,4,0.0004453133978401919
GNU,for_each,8192,11137.858311444414,11138.132438125387,4.892122094424439,11134.786603797627,11141.204145772175,4,0.0004392228339536436
GNU,for_each,16384,22239.149367168444,22240.370055014537,10.226694482205438,22233.797533867077,22245.721888315904,4,0.000459825733875306
GNU,for_each,32768,44433.962770012324,44444.15779860153,24.09835292124379,44431.76083227291,44446.35973634096,4,0.0005422164377699618
GNU,for_each,65536,88852.13007614322,88854.5273159905,35.25297978692147,88836.40193528021,88870.25545685351,4,0.00039674939310129273
GNU,for_each,131072,177776.8181010394,177782.76516882307,70.2834671745732,177751.64108910726,177807.94218075517,4,0.00039533341214392635
GNU,for_each,262144,355627.2303199592,355646.0076180804,129.4812079270561,355584.2638395121,355688.9740985276,4,0.00036407327835408405
GNU,for_each,524288,711214.3384146353,711205.7225609764,456.2889850901294,710838.0627540662,711581.9982215456,4,0.0006415710259572732
GNU,for_each,1048576,1421780.4776422756,1421967.8887195117,483.6839479731139,1421716.3516260164,1422032.0147357709,4,0.00034015110454334763
GNU,for_each,2097152,2847094.346938777,2847212.6295918366,1511.0990853476942,2846143.764285715,2848163.212244898,4,0.0005307292717243666
GNU,for_each,4194304,6304719.834821429,6302161.200892858,27385.424069877434,6287242.220982145,6319638.814732143,4,0.004345402029068632
GNU,for_each,8388608,13171547.726415094,13176284.466981132,50358.036764009164,13134528.320754714,13213303.872641511,4,0.0038218692750754558
GNU,for_each,16777216,26756277.461538464,26825540.278846156,167117.12856811626,26743345.211538464,26838472.52884616,4,0.00622977680341074
GNU,for_each,33554432,54556223.5,54638217.711538464,246396.34963891283,54476938.17307691,54717503.03846155,4,0.00450959712741287
GNU,for_each,67108864,109112895.5,109289598.95833334,466744.6433395393,109015264.41666669,109387230.04166667,4,0.004270714210576303
GNU,for_each,134217728,219789824.0,219601987.4166667,1281831.3361212788,218967194.58333334,220424616.8333333,4,0.005837066190522073
GNU,for_each,268435456,437949253.25,438154649.875,1528461.0888540975,437270434.875,438833468.24999994,4,0.003488405496301701
GNU,inclusive_scan,8,21.761933874114472,21.760421462998238,0.020390463034450593,21.74807062772077,21.77428470939194,4,0.0009370435710136798
GNU,inclusive_scan,16,30.127806090381725,30.12707857229157,0.02803127965587041,30.106224591265807,30.14866007140749,4,0.0009304347113712942
GNU,inclusive_scan,32,47.00174390009759,47.00404490329118,0.050539291075222405,46.961873822900515,47.04391498048826,4,0.0010752115308204824
GNU,inclusive_scan,64,81.80487212761037,81.80077510925942,0.03396300679503075,81.7915829630362,81.81406427383358,4,0.00041519174787362515
GNU,inclusive_scan,128,151.8193009242263,167.81085406755307,32.01616371593772,151.77164596014217,167.85850903163725,4,0.19078720440246053
GNU,inclusive_scan,256,290.60248810240375,290.5688421821653,0.08354504721196511,290.5526268722812,290.6187034122879,4,0.00028752238741271683
GNU,inclusive_scan,512,568.3726499343015,568.3746562398549,0.01694299915184741,568.3638208907132,568.3834852834432,4,2.9809561291729097e-05
GNU,inclusive_scan,1024,1122.9524930531454,1122.9604159583716,0.05904579939917529,1122.91313237152,1122.999776639997,4,5.258048152016441e-05
GNU,inclusive_scan,2048,2234.0850548128456,2234.101435320003,0.09749781920090765,2234.062905105654,2234.123585027195,4,4.364073074727804e-05
GNU,inclusive_scan,4096,4456.040292039619,4456.210804378667,0.5602428882895056,4455.796307201593,4456.454789216692,4,0.00012572181004969778
GNU,inclusive_scan,8192,8895.746845421336,8896.990145503996,2.7202399136205537,8895.43290870368,8897.30408222165,4,0.0003057483338896581
GNU,inclusive_scan,16384,17774.112869626308,17774.134780509343,0.1728181686850415,17774.050299765495,17774.19735037016,4,9.723014414999791e-06
GNU,inclusive_scan,32768,35523.398624645924,35523.28182095121,1.3095498324200987,35522.43492438189,35524.24552121524,4,3.686455094494512e-05
GNU,inclusive_scan,65536,71157.3220640574,71156.06642094583,2.8386160121744926,71155.84903406227,71157.53945094097,4,3.989281806812896e-05
GNU,inclusive_scan,131072,339577.69320388336,339587.36334951455,84.87141363261416,339528.2279126214,339636.82864077657,4,0.00024992512323040035
GNU,inclusive_scan,262144,678526.310562016,678538.9617248068,46.33525805467577,678516.6303294583,678548.6419573645,4,6.828680542808363e-05
GNU,inclusive_scan,524288,1356936.1056201549,1356967.5140503878,117.74981796739955,1356911.492732558,1356992.1269379845,4,8.677423501166233e-05
GNU,inclusive_scan,1048576,2678314.4329501917,2678376.3419540236,206.56073821809082,2678227.850574713,2678462.9243295025,4,7.712162588301289e-05
GNU,inclusive_scan,2097152,2648044.8636363633,2649547.8806818174,5546.837669395097,2646773.5615530303,2650819.1827651504,4,0.0020935034651903364
GNU,inclusive_scan,4194304,5608686.808,5636783.468,59855.52347446902,5606503.258,5638967.017999999,4,0.010618737408358616
GNU,inclusive_scan,8388608,11692803.183333332,11692670.262499997,2499.101088442798,11691797.358333332,11693676.087499999,4,0.00021373228119309572
GNU,inclusive_scan,16777216,23869475.827586204,23868851.45689655,5088.109693739637,23865520.172413792,23872807.11206896,4,0.00021316943980015021
GNU,inclusive_scan,33554432,48315772.17857143,48384546.50000001,314433.97696639923,48247357.78571429,48452960.89285715,4,0.006498644706040578
GNU,inclusive_scan,67108864,97135484.92857143,97133932.0,31023.51978895847,97113678.67857143,97155738.25000001,4,0.00031938910687728025
GNU,inclusive_scan,134217728,194787047.875,194767907.875,54796.38469466516,194752006.375,194802949.375,4,0.00028134195870622026
GNU,inclusive_scan,268435456,383654242.5,383651181.125,102417.38576073156,383606067.75,383699355.875,4,0.00026695443882228593
GNU,reduce,8,26.287428684562904,26.28736852976182,0.003911029192239444,26.284698590525387,26.290098623799338,4,0.00014877979086463092
GNU,reduce,16,37.65639608193767,37.65912030690387,0.023672356562566492,37.64057327059399,37.674943118247555,4,0.0006285955797599114
GNU,reduce,32,60.35886710773423,60.3499312444826,0.04981671371696631,60.31922449444108,60.389573857775744,4,0.0008254642994563598
GNU,reduce,64,105.68539208532343,105.66439667901146,0.04664784481212258,105.66247594693306,105.68731281740185,4,0.00044147173767366453
GNU,reduce,128,196.57591710712614,196.60151239304312,0.07601093045730992,196.5586976278381,196.61873187233118,4,0.00038662434246868803
GNU,reduce,256,378.54090985753396,378.56277339151995,0.06886182281316666,378.5280428465961,378.5756404024578,4,0.00018190331340886464
GNU,reduce,512,742.7670284125138,742.7184598972154,0.13395059189277425,742.6980525570959,742.7874357526333,4,0.00018035177409123724
GNU,reduce,1024,1470.5040531719915,1470.547449622282,0.15615288036338726,1470.4377325146586,1470.613770279615,4,0.0001061869036619634
GNU,reduce,2048,2926.3084452192343,2926.305294406744,0.10078569818378054,2926.265967249038,2926.3477723769406,4,3.444127937588037e-05
GNU,reduce,4096,5838.415467819389,5838.430346016592,0.26175686253407154,5838.218490160098,5838.627323675884,4,4.4833430737537424e-05
GNU,reduce,8192,11662.254510770374,11662.33664595243,0.7422439879354505,11661.853127133614,11662.738029589189,4,6.364453457901649e-05
GNU,reduce,16384,23314.789057302118,23315.126374090523,0.9380631061238071,23314.666622257973,23315.248809134668,4,4.023409914544798e-05
GNU,reduce,32768,46613.82906040376,46615.63175068678,6.002756645097905,46612.54375042176,46616.91706066878,4,0.00012877132454628735
GNU,reduce,65536,93226.47802344325,93229.31802743874,17.90220451064853,93216.53529568706,93239.26075519493,4,0.00019202333439122287
GNU,reduce,131072,186557.10994136665,186553.0375799592,9.884921160994217,186552.13519456473,186558.01232676112,4,5.298718953722425e-05
GNU,reduce,262144,373272.49066666595,373272.0085333329,19.86384786521353,373255.72173333296,373288.77746666595,4,5.321547667949418e-05
GNU,reduce,524288,746504.4402985075,746517.5375799572,35.49659775992946,746498.0543710021,746523.9235074625,4,4.754958319532785e-05
GNU,reduce,1048576,1493488.1745689656,1493689.1470905172,436.606122805496,1493468.5689655168,1493708.752693966,4,0.0002923005256186934
GNU,reduce,2097152,2993488.346153847,2993464.301282051,351.5866179295169,2993253.075854702,2993699.571581196,4,0.00011745141499731204
GNU,reduce,4194304,6150821.504424779,6158538.499999999,17356.213581274456,6149333.5508849565,6160026.453539821,4,0.002818235784557401
GNU,reduce,8388608,12400731.267857146,12406882.392857144,18819.77972434586,12395087.50892857,12412526.151785718,4,0.0015168822536095554
GNU,reduce,16777216,24978521.214285716,25036050.05357143,161809.13939408137,24923985.446428575,25090585.82142857,4,0.006463045849798461
GNU,reduce,33554432,50000777.107142866,50101266.26785715,262585.0025677125,49941788.55357145,50160254.82142857,4,0.005241085148703635
GNU,reduce,67108864,100041951.71428572,100112187.85714287,258534.27344319635,99926481.25,100227658.32142857,4,0.0025824455441141405
GNU,reduce,134217728,201293959.3333333,201232796.8333333,1209880.0789064707,200250312.41666666,202276443.75,4,0.006012340423358164
GNU,reduce,268435456,401402981.75,401780710.75,2016537.3511175928,400548172.62499994,402635519.875,4,0.0050189999100587555
SYCL-wg1024,find,8,162850.0,165386.0,17649.293885781004,151670.5,176565.5,4,0.10671576727039171
SYCL-wg1024,find,16,89463.94682252215,89720.65940895615,642.8830525813227,89415.57589726686,89769.03033421146,4,0.007165384837966855
SYCL-wg1024,find,32,68876.95298977202,69809.67292814069,2024.026626744591,68783.93571334926,69902.69020456345,4,0.02899349820515624
SYCL-wg1024,find,64,69824.02922439086,70959.29613712209,2821.0146785178354,69202.8474820508,71580.47787946214,4,0.039755392627718475
SYCL-wg1024,find,128,68700.42369662781,68756.46789043621,467.6115352880173,68406.59929220856,69050.29229485546,4,0.006800982505866339
SYCL-wg1024,find,256,69119.27020727957,69136.39266587317,135.6402766257467,69036.56486164837,69219.09801150436,4,0.0019619229669861115
SYCL-wg1024,find,512,69101.07624719312,71167.25615054186,4897.322103407384,68181.31838816749,72087.01400956749,4,0.06881426049429189
SYCL-wg1024,find,1024,68742.75160082731,68806.4890158604,409.5313041438428,68631.57336715568,68917.66724953201,4,0.005951928517228119
SYCL-wg1024,find,2048,68534.38360383257,68639.40227806028,303.96010040960016,68433.26339460298,68740.52248728988,4,0.004428361703650166
SYCL-wg1024,find,4096,68914.7894999502,68871.19278371104,566.4862741649247,68481.75354326797,69304.22874039327,4,0.008225300757371322
SYCL-wg1024,find,8192,68727.41251241308,68684.13574975166,408.0589066867357,68434.68654419071,68976.86171797402,4,0.005941093998379548
SYCL-wg1024,find,16384,68676.49525664073,68739.19807269832,526.584819681142,68328.16262232902,69087.53070701001,4,0.007660619187384582
SYCL-wg1024,find,32768,71737.9836316883,72755.04749777494,4147.673412057007,69695.32066561175,74797.71046385149,4,0.057008737602485315
SYCL-wg1024,find,65536,77210.58832591574,77485.05352048381,1795.860392853366,76082.45418235764,78613.1876640419,4,0.02317686200447181
SYCL-wg1024,find,131072,76394.46103608594,76604.14484170925,441.60322024147234,76375.0257361082,76623.58014168698,4,0.0057647431631013945
SYCL-wg1024,find,262144,78348.38440647289,78397.73186601797,464.1382284738812,78006.79260495648,78739.32366753438,4,0.005920301741217402
SYCL-wg1024,find,524288,81014.60826542466,80996.82348661238,299.2365576838394,80769.77724097761,81241.65451105943,4,0.0036944233712239215
SYCL-wg1024,find,1048576,88727.318752452,88245.58333333334,4105.144899183384,85513.17039361835,91459.73169216697,4,0.04651955082756795
SYCL-wg1024,find,2097152,94961.65064935078,94978.59507860563,492.3658955403919,94616.94965823682,95323.29606971961,4,0.0051839669257362974
SYCL-wg1024,find,4194304,118860.86623600361,118897.81826012065,473.5904234241239,118528.4044358312,119230.28006029307,4,0.003983171687709347
SYCL-wg1024,find,8388608,197422.70733191344,196720.1248098571,5948.6709926377625,193885.33054456927,200257.50159720125,4,0.030239259955673285
SYCL-wg1024,find,16777216,368359.80475932953,366427.32598702004,6074.628663800845,365466.7543266634,369320.37641968625,4,0.01657799032164983
SYCL-wg1024,find,33554432,586357.1119402988,585973.2153814263,921.9428241320435,585794.8347844118,586535.4925373134,4,0.0015733531839538524
SYCL-wg1024,find,67108864,904306.8875968993,904429.4631782941,741.5135374010661,904023.0778423777,904713.2729328157,4,0.000819868842834113
SYCL-wg1024,find,134217728,1612748.7883295193,1613610.6842105268,2441.9714353369436,1612176.4107551489,1614183.061784897,4,0.0015133584942341278
SYCL-wg1024,find,268435456,2848250.7703252034,2848519.455284552,578.3492833477585,2848229.50203252,2848540.723577236,4,0.00020303504765425043
SYCL-wg1024,for_each,8,20683.18475403687,20687.89246150964,27.653942854108355,20666.773047315088,20704.304168231418,4,0.0013367211235054141
SYCL-wg1024,for_each,16,20717.400263867705,20704.076121438487,102.3866556245501,20635.174137982132,20786.302247324056,4,0.004945241459894538
SYCL-wg1024,for_each,32,20628.219141350128,20629.19443380383,36.281372364692,20616.53728231728,20640.87629283668,4,0.0017587391733164274
SYCL-wg1024,for_each,64,20752.190396179765,20740.532344358027,67.48785103383288,20699.683041504482,20793.03969903331,4,0.00325391122625603
SYCL-wg1024,for_each,128,20826.281430389765,20828.95644001061,17.115652247367183,20816.352890678256,20838.884979722116,4,0.0008217239445798401
SYCL-wg1024,for_each,256,20700.11130626336,20694.83686592045,50.070868064849705,20673.65646582522,20721.29170635859,4,0.0024194859997811674
SYCL-wg1024,for_each,512,20633.751515151365,20633.542144748346,40.32027815264379,20602.82005736973,20664.473602529986,4,0.0019541132525762723
SYCL-wg1024,for_each,1024,20657.78354198652,20655.271694519884,41.3386237992708,20623.841118459914,20689.214118046493,4,0.0020013594791027842
SYCL-wg1024,for_each,2048,21151.09442908538,21056.39681619556,286.5505481764358,20986.60779155158,21220.88345372936,4,0.013608717136069311
SYCL-wg1024,for_each,4096,20653.637262266086,20679.683502088174,86.98995072245151,20614.877302226458,20718.4434621278,4,0.004206541686852583
SYCL-wg1024,for_each,8192,20733.850029472487,20732.447995873805,20.744850160153998,20717.742580312464,20748.55544503383,4,0.001000598200669919
SYCL-wg1024,for_each,16384,20765.726140955507,20761.08101081528,38.97697176737948,20741.105902365045,20785.70124940574,4,0.0018774056970865252
SYCL-wg1024,for_each,32768,20818.617763726896,20788.195688806685,85.3624418881793,20763.33204837597,20843.48140415761,4,0.004106293935559898
SYCL-wg1024,for_each,65536,20760.2716333234,20771.00083607047,90.37884594329196,20704.19932069289,20827.073148700983,4,0.004351203230724541
SYCL-wg1024,for_each,131072,21118.88102191975,21094.503071179126,90.02389007409143,21067.187417198667,21146.19667590021,4,0.004267646873231574
SYCL-wg1024,for_each,262144,23441.477140468083,23443.362775919653,18.34561031683406,23436.160484949683,23448.679431438053,4,0.0007825502890599868
SYCL-wg1024,for_each,524288,25747.510447988454,25729.582565751785,62.48396268640165,25714.185551707058,25762.90746203318,4,0.0024284872296985107
SYCL-wg1024,for_each,1048576,32949.52961419604,33124.58325920025,499.5833368039284,32813.723206761024,33260.38966663527,4,0.015081950854888738
SYCL-wg1024,for_each,2097152,45437.04264094568,45434.9589503767,55.22037255048442,45392.3180696285,45479.68352169388,4,0.0012153719036215084
SYCL-wg1024,for_each,4194304,71325.42079627274,71581.7821103347,954.9072475130189,70852.63280919107,72054.57009741636,4,0.013340087650250791
SYCL-wg1024,for_each,8388608,125399.60345461231,125403.24954061024,130.61829158197614,125311.44400036741,125491.40899485516,4,0.001041586179468795
SYCL-wg1024,for_each,16777216,226357.8182855283,226358.27599413283,80.52789776359256,226289.1832627119,226426.91101694928,4,0.00035575415747414436
SYCL-wg1024,for_each,33554432,428918.77546012285,428890.4297546014,207.5441112184426,428759.3797546013,429049.82546012296,4,0.00048390940160915525
SYCL-wg1024,for_each,67108864,835296.7572289159,835304.8756024101,166.2603019791689,835224.740963855,835376.891867471,4,0.00019904145999299276
SYCL-wg1024,for_each,134217728,1739103.4291044776,1739679.4203980102,1204.032076614031,1739030.775497513,1739752.0740049747,4,0.0006920999711191434
SYCL-wg1024,for_each,268435456,3360262.922459894,3360263.4625668447,186.49890816413597,3360197.2727272734,3360329.1122994656,4,5.5501275492747466e-05
SYCL-wg1024,inclusive_scan,8,218576.074571561,219113.41558591963,2041.781015117462,218038.8184344604,219650.67172302026,4,0.009318375187834314
SYCL-wg1024,inclusive_scan,16,260552.59352919314,260595.80001859428,1177.1443933604237,259698.2365191519,261450.1570286355,4,0.0045171272648155915
SYCL-wg1024,inclusive_scan,32,341732.5391644911,336739.43309399474,24460.79926608171,323039.01022628334,355432.9620322025,4,0.07264013911686405
SYCL-wg1024,inclusive_scan,64,356046.3848758461,354560.0438769751,5926.863903914354,351480.3270316023,359126.1017212189,4,0.01671610776867698
SYCL-wg1024,inclusive_scan,128,399664.35098591575,403654.59577464784,10670.706806077325,398543.74352112703,404775.2032394365,4,0.02643524170856849
SYCL-wg1024,inclusive_scan,256,428512.621296296,428402.1270061726,931.766263861339,427904.1111111106,429010.6371913581,4,0.002174980480075706
SYCL-wg1024,inclusive_scan,512,468848.61349999974,490345.3109999997,43470.9455259917,468580.07325,490613.8512499995,4,0.08865373962144757
SYCL-wg1024,inclusive_scan,1024,625025.221132898,624740.6367102399,7827.35836238671,621539.8660130724,628225.9918300654,4,0.012528972668728617
SYCL-wg1024,inclusive_scan,2048,671991.537284895,681621.8905353732,20157.52339129165,670824.9505258129,682788.4772944553,4,0.02957288149219961
SYCL-wg1024,inclusive_scan,4096,733809.2406962789,733120.6089435775,1898.4560794692563,732672.5708283308,734257.2788115256,4,0.0025895549194898783
SYCL-wg1024,inclusive_scan,8192,801876.1998867495,802314.1596828994,12013.677710680997,794576.3071913923,809614.0523782566,4,0.014973782483695904
SYCL-wg1024,inclusive_scan,16384,867629.0630573244,868024.18821656,6320.362255754035,864520.3331210179,871132.9181528664,4,0.007281320430413157
SYCL-wg1024,inclusive_scan,32768,960010.7952054786,960089.4147260269,937.2980312096328,959659.291780821,960440.9181506843,4,0.0009762611865449033
SYCL-wg1024,inclusive_scan,65536,1090971.5619122258,1090181.436912226,2527.1328617453155,1089380.7723354239,1091772.226489028,4,0.0023180846565348215
SYCL-wg1024,inclusive_scan,131072,1316848.2598870061,1314182.3808851228,6690.840506781562,1312524.6930320156,1318505.9477401136,4,0.005091257198468278
SYCL-wg1024,inclusive_scan,262144,1589396.6075650111,1600048.1140661933,35302.85133684951,1577113.4302600469,1612331.2913711576,4,0.022063618604027207
SYCL-wg1024,inclusive_scan,524288,2256077.953225806,2231951.36532258,53678.76946743412,2228851.301612903,2259178.016935483,4,0.024050151943913894
SYCL-wg1024,inclusive_scan,1048576,3232887.511627907,3233105.110465116,11856.453138774521,3223287.711627907,3242704.9104651157,4,0.0036672031170272863
SYCL-wg1024,inclusive_scan,2097152,5355888.750000003,5363483.553030305,19321.650035470528,5353043.357954547,5366328.945075761,4,0.0036024441660782243
SYCL-wg1024,inclusive_scan,4194304,11074503.067796607,10969569.936440675,390959.1408657463,10895805.87711864,11148267.127118642,4,0.035640334409737295
SYCL-wg1024,inclusive_scan,8388608,19287217.68181818,19822903.507575754,1264442.1539581763,19033326.060606062,20076795.128787875,4,0.0637869297741848
SYCL-wg1024,inclusive_scan,16777216,41386397.26470588,42210680.5,2083097.1997548614,40856835.83823529,42740241.926470585,4,0.049350002773702294
SYCL-wg1024,inclusive_scan,33554432,79812488.9375,80289591.875,1043272.0078624281,79712536.59375,80389544.21875,4,0.012993863631623151
SYCL-wg1024,inclusive_scan,67108864,158073146.25,145305011.5,28737612.531581186,141416473.0625,161961684.6875,4,0.19777440733061835
SYCL-wg1024,inclusive_scan,134217728,309177183.0,309081596.375,2311664.3552488126,308101871.87499994,310156907.5,4,0.007479139432307497
SYCL-wg1024,inclusive_scan,268435456,616262228.5,616352332.5,886451.3826708152,615844394.5,616770166.5,4,0.0014382218350261784
SYCL-wg1024,reduce,8,86915.6040688575,88507.77138758471,3810.2055484362,86346.3299426187,89077.04551382351,4,0.04304938977336707
SYCL-wg1024,reduce,16,72725.8081920282,72978.43217353016,1388.7534568735452,71888.88529508936,73815.355070469,4,0.019029642258843384
SYCL-wg1024,reduce,32,78435.88894105355,79393.4291601459,5892.87893302145,75045.57433489796,82783.74376630149,4,0.07422376127796193
SYCL-wg1024,reduce,64,72510.9327834131,72461.56902797899,766.0305942466517,72243.08468955517,72729.41712183692,4,0.010571543019595266
SYCL-wg1024,reduce,128,71807.6181170482,73188.9430279897,2829.2623880675296,71782.7329007631,73213.82824427482,4,0.03865696471372093
SYCL-wg1024,reduce,256,69951.22156619017,70394.83372177326,1119.5451411525464,69712.5700227884,70633.48526517504,4,0.015903796940232973
SYCL-wg1024,reduce,512,69928.94736308308,70061.24130324539,404.64937249622795,69828.31118154155,70161.87748478692,4,0.005775652343137741
SYCL-wg1024,reduce,1024,70313.62088915947,70227.99807145748,685.5845872301819,69739.22031059672,70802.39865002022,4,0.009762268697060036
SYCL-wg1024,reduce,2048,80837.56675005694,80864.95590743686,190.48632696474377,80769.35606663633,80933.16659085747,4,0.0023556103484776085
SYCL-wg1024,reduce,4096,80713.70087006966,80890.99869489548,608.45865317408,80486.6438805105,81118.05568445465,4,0.007521957485888675
SYCL-wg1024,reduce,8192,80621.85399768251,80621.66767091554,289.5252358512201,80463.53218424108,80779.98948435698,4,0.0035911591041879057
SYCL-wg1024,reduce,16384,80159.87317101049,80088.10050868746,193.6414720104702,80047.13523090992,80200.83844878804,4,0.002417855721143807
SYCL-wg1024,reduce,32768,80381.99787941325,80349.2655605229,127.09871454294314,80293.65041838636,80437.61302154977,4,0.0015818279564385855
SYCL-wg1024,reduce,65536,83485.51992670637,84365.04423385265,3558.262093297882,81545.97706710949,86304.58709344955,4,0.042176971820635636
SYCL-wg1024,reduce,131072,80514.02565789485,80501.24874401913,90.6036641396319,80472.07111244,80543.203289474,4,0.0011254938967187554
SYCL-wg1024,reduce,262144,86004.74160592667,86513.54065599227,3508.037669454505,83632.49094873932,88885.79131317962,4,0.040549001264480376
SYCL-wg1024,reduce,524288,87911.90987747896,87880.21128584057,100.61403997842565,87855.46845395988,87936.65270935967,4,0.001144899841571464
SYCL-wg1024,reduce,1048576,98052.79706178875,98023.48851361084,196.5832368965149,97935.35492582465,98140.93064957493,4,0.002005470728265489
SYCL-wg1024,reduce,2097152,125010.79022624416,124999.87909502252,94.16350221494186,124942.13045248864,125068.53886877807,4,0.0007533087463497509
SYCL-wg1024,reduce,4194304,160683.7655677652,160648.5933411824,80.50107967128808,160644.76373626332,160687.59517268426,4,0.0005011004329202026
SYCL-wg1024,reduce,8388608,233644.65610537544,233581.97125311493,265.7456309577023,233455.19232823057,233771.43503025983,4,0.0011376975266200408
SYCL-wg1024,reduce,16777216,391425.57497181493,391474.58018602006,152.88625916556418,391387.6595264934,391512.4956313416,4,0.0003905394293875123
SYCL-wg1024,reduce,33554432,676987.1903323259,676867.1122860019,319.7779854114517,676819.1805135956,677035.1221047322,4,0.0004724383554867317
SYCL-wg1024,reduce,67108864,1250959.4771062266,1251198.1309523813,1235.1181585138536,1250401.9024725275,1251755.7055860802,4,0.000987148340426078
SYCL-wg1024,reduce,134217728,2405988.3301158305,2415912.8503861013,20314.97787064096,2405731.836872586,2416169.3436293453,4,0.008408820652365132
SYCL-wg1024,reduce,268435456,4786111.0,4780232.932291667,64998.71947682676,4736412.859374999,4829931.072916668,4,0.013597395858629437
SYCL-wg128,find,8,177712.5,177559.0,18283.810233828906,163753.75,191517.75,4,0.10297315390280924
SYCL-wg128,find,16,81526.70831796393,81435.46338989314,10406.648589919434,72649.28988380678,90312.88182405029,4,0.12779013167881098
