label,algo,size,median,mean,std,q25,q75,count,cv
GNU,for_each,1024,1406.2487245937496,1406.3115253756644,0.5447410354117246,1406.007826563333,1406.5524234060808,4,0.00038735445566814175
GNU,for_each,2048,2793.238107416528,2793.504854929165,1.587813889812486,2792.225585489289,2794.517376856403,4,0.0005683948918187036
GNU,for_each,4096,5591.3620319403135,5590.530655570959,2.4895382019620595,5590.10064734785,5591.792040163424,4,0.0004453133978401919
GNU,for_each,8192,11137.858311444414,11138.132438125387,4.892122094424439,11134.786603797627,11141.204145772175,4,0.0004392228339536436
GNU,for_each,16384,22239.149367168444,22240.370055014537,10.226694482205438,22233.797533867077,22245.721888315904,4,0.000459825733875306
GNU,for_each,32768,44433.962770012324,44444.15779860153,24.09835292124379,44431.76083227291,44446.35973634096,4,0.0005422164377699618
GNU,for_each,65536,88852.13007614322,88854.5273159905,35.25297978692147,88836.40193528021,88870.25545685351,4,0.00039674939310129273
GNU,for_each,131072,177776.8181010394,177782.76516882307,70.2834671745732,177751.64108910726,177807.94218075517,4,0.00039533341214392635
GNU,for_each,262144,355627.2303199592,355646.0076180804,129.4812079270561,355584.2638395121,355688.9740985276,4,0.00036407327835408405
GNU,for_each,524288,711214.3384146353,711205.7225609764,456.2889850901294,710838.0627540662,711581.9982215456,4,0.0006415710259572732
GNU,for_each,1048576,1421780.4776422756,1421967.8887195117,483.6839479731139,1421716.3516260164,1422032.0147357709,4,0.00034015110454334763
GNU,for_each,2097152,2847094.346938777,2847212.6295918366,1511.0990853476942,2846143.764285715,2848163.212244898,4,0.0005307292717243666
GNU,for_each,4194304,6304719.834821429,6302161.200892858,27385.424069877434,6287242.220982145,6319638.814732143,4,0.004345402029068632
GNU,for_each,8388608,13171547.726415094,13176284.466981132,50358.036764009164,13134528.320754714,13213303.872641511,4,0.0038218692750754558
GNU,for_each,16777216,26756277.461538464,26825540.278846156,167117.12856811626,26743345.211538464,26838472.52884616,4,0.00622977680341074
GNU,for_each,33554432,54556223.5,54638217.711538464,246396.34963891283,54476938.17307691,54717503.03846155,4,0.00450959712741287
GNU,for_each,67108864,109112895.5,109289598.95833334,466744.6433395393,109015264.41666669,109387230.04166667,4,0.004270714210576303
GNU,for_each,134217728,219789824.0,219601987.4166667,1281831.3361212788,218967194.58333334,220424616.8333333,4,0.005837066190522073
GNU,for_each,268435456,437949253.25,438154649.875,1528461.0888540975,437270434.875,438833468.24999994,4,0.003488405496301701
GNU,inclusive_scan,8,21.761933874114472,21.760421462998238,0.020390463034450593,21.74807062772077,21.77428470939194,4,0.0009370435710136798
GNU,inclusive_scan,16,30.127806090381725,30.12707857229157,0.02803127965587041,30.106224591265807,30.14866007140749,4,0.0009304347113712942
GNU,inclusive_scan,32,47.00174390009759,47.00404490329118,0.050539291075222405,46.961873822900515,47.04391498048826,4,0.0010752115308204824
GNU,inclusive_scan,64,81.80487212761037,81.80077510925942,0.03396300679503075,81.7915829630362,81.81406427383358,4,0.00041519174787362515
GNU,inclusive_scan,128,151.8193009242263,167.81085406755307,32.01616371593772,151.77164596014217,167.85850903163725,4,0.19078720440246053
GNU,inclusive_scan,256,290.60248810240375,290.5688421821653,0.08354504721196511,290.5526268722812,290.6187034122879,4,0.00028752238741271683
GNU,inclusive_scan,512,568.3726499343015,568.3746562398549,0.01694299915184741,568.3638208907132,568.3834852834432,4,2.9809561291729097e-05
GNU,inclusive_scan,1024,1122.9524930531454,1122.9604159583716,0.05904579939917529,1122.91313237152,1122.999776639997,4,5.258048152016441e-05
GNU,inclusive_scan,2048,2234.0850548128456,2234.101435320003,0.09749781920090765,2234.062905105654,2234.123585027195,4,4.364073074727804e-05
GNU,inclusive_scan,4096,4456.040292039619,4456.210804378667,0.5602428882895056,4455.796307201593,4456.454789216692,4,0.00012572181004969778
GNU,inclusive_scan,8192,8895.746845421336,8896.990145503996,2.7202399136205537,8895.43290870368,8897.30408222165,4,0.0003057483338896581
GNU,inclusive_scan,16384,17774.112869626308,17774.134780509343,0.1728181686850415,17774.050299765495,17774.19735037016,4,9.723014414999791e-06
GNU,inclusive_scan,32768,35523.398624645924,35523.28182095121,1.3095498324200987,35522.43492438189,35524.24552121524,4,3.686455094494512e-05
GNU,inclusive_scan,65536,71157.3220640574,71156.06642094583,2.8386160121744926,71155.84903406227,71157.53945094097,4,3.989281806812896e-05
GNU,inclusive_scan,131072,339577.69320388336,339587.36334951455,84.87141363261416,339528.2279126214,339636.82864077657,4,0.00024992512323040035
GNU,inclusive_scan,262144,678526.310562016,678538.9617248068,46.33525805467577,678516.6303294583,678548.6419573645,4,6.828680542808363e-05
GNU,inclusive_scan,524288,1356936.1056201549,1356967.5140503878,117.74981796739955,1356911.492732558,1356992.1269379845,4,8.677423501166233e-05
GNU,inclusive_scan,1048576,2678314.4329501917,2678376.3419540236,206.56073821809082,2678227.850574713,2678462.9243295025,4,7.712162588301289e-05
GNU,inclusive_scan,2097152,2648044.8636363633,2649547.8806818174,5546.837669395097,2646773.5615530303,2650819.1827651504,4,0.0020935034651903364
GNU,inclusive_scan,4194304,5608686.808,5636783.468,59855.52347446902,5606503.258,5638967.017999999,4,0.010618737408358616
GNU,inclusive_scan,8388608,11692803.183333332,11692670.262499997,2499.101088442798,11691797.358333332,11693676.087499999,4,0.00021373228119309572
GNU,inclusive_scan,16777216,23869475.827586204,23868851.45689655,5088.109693739637,23865520.172413792,23872807.11206896,4,0.00021316943980015021
GNU,inclusive_scan,33554432,48315772.17857143,48384546.50000001,314433.97696639923,48247357.78571429,48452960.89285715,4,0.006498644706040578
GNU,inclusive_scan,67108864,97135484.92857143,97133932.0,31023.51978895847,97113678.67857143,97155738.25000001,4,0.00031938910687728025
GNU,inclusive_scan,134217728,194787047.875,194767907.875,54796.38469466516,194752006.375,194802949.375,4,0.00028134195870622026
GNU,inclusive_scan,268435456,383654242.5,383651181.125,102417.38576073156,383606067.75,383699355.875,4,0.00026695443882228593
GNU,reduce,8,26.287428684562904,26.28736852976182,0.003911029192239444,26.284698590525387,26.290098623799338,4,0.00014877979086463092
GNU,reduce,16,37.65639608193767,37.65912030690387,0.023672356562566492,37.64057327059399,37.674943118247555,4,0.0006285955797599114
GNU,reduce,32,60.35886710773423,60.3499312444826,0.04981671371696631,60.31922449444108,60.389573857775744,4,0.0008254642994563598
GNU,reduce,64,105.68539208532343,105.66439667901146,0.04664784481212258,105.66247594693306,105.68731281740185,4,0.00044147173767366453
GNU,reduce,128,196.57591710712614,196.60151239304312,0.07601093045730992,196.5586976278381,196.61873187233118,4,0.00038662434246868803
GNU,reduce,256,378.54090985753396,378.56277339151995,0.06886182281316666,378.5280428465961,378.5756404024578,4,0.00018190331340886464
GNU,reduce,512,742.7670284125138,742.7184598972154,0.13395059189277425,742.6980525570959,742.7874357526333,4,0.00018035177409123724
GNU,reduce,1024,1470.5040531719915,1470.547449622282,0.15615288036338726,1470.4377325146586,1470.613770279615,4,0.0001061869036619634
GNU,reduce,2048,2926.3084452192343,2926.305294406744,0.10078569818378054,2926.265967249038,2926.3477723769406,4,3.444127937588037e-05
GNU,reduce,4096,5838.415467819389,5838.430346016592,0.26175686253407154,5838.218490160098,5838.627323675884,4,4.4833430737537424e-05
GNU,reduce,8192,11662.254510770374,11662.33664595243,0.7422439879354505,11661.853127133614,11662.738029589189,4,6.364453457901649e-05
GNU,reduce,16384,23314.789057302118,23315.126374090523,0.9380631061238071,23314.666622257973,23315.248809134668,4,4.023409914544798e-05
GNU,reduce,32768,46613.82906040376,46615.63175068678,6.002756645097905,46612.54375042176,46616.91706066878,4,0.00012877132454628735
GNU,reduce,65536,93226.47802344325,93229.31802743874,17.90220451064853,93216.53529568706,93239.26075519493,4,0.00019202333439122287
GNU,reduce,131072,186557.10994136665,186553.0375799592,9.884921160994217,186552.13519456473,186558.01232676112,4,5.298718953722425e-05
GNU,reduce,262144,373272.49066666595,373272.0085333329,19.86384786521353,373255.72173333296,373288.77746666595,4,5.321547667949418e-05
GNU,reduce,524288,746504.4402985075,746517.5375799572,35.49659775992946,746498.0543710021,746523.9235074625,4,4.754958319532785e-05
GNU,reduce,1048576,1493488.1745689656,1493689.1470905172,436.606122805496,1493468.5689655168,1493708.752693966,4,0.0002923005256186934
GNU,reduce,2097152,2993488.346153847,2993464.301282051,351.5866179295169,2993253.075854702,2993699.571581196,4,0.00011745141499731204
GNU,reduce,4194304,6150821.504424779,6158538.499999999,17356.213581274456,6149333.5508849565,6160026.453539821,4,0.002818235784557401
GNU,reduce,8388608,12400731.267857146,12406882.392857144,18819.77972434586,12395087.50892857,12412526.151785718,4,0.0015168822536095554
GNU,reduce,16777216,24978521.214285716,25036050.05357143,161809.13939408137,24923985.446428575,25090585.82142857,4,0.006463045849798461
GNU,reduce,33554432,50000777.107142866,50101266.26785715,262585.0025677125,49941788.55357145,50160254.82142857,4,0.005241085148703635
GNU,reduce,67108864,100041951.71428572,100112187.85714287,258534.27344319635,99926481.25,100227658.32142857,4,0.0025824455441141405
GNU,reduce,134217728,201293959.3333333,201232796.8333333,1209880.0789064707,200250312.41666666,202276443.75,4,0.006012340423358164
GNU,reduce,268435456,401402981.75,401780710.75,2016537.3511175928,400548172.62499994,402635519.875,4,0.0050189999100587555
GNU,sort,8,78.35670214873159,78.36016806217843,0.066447419835448,78.30592074657048,78.41094946433955,4,0.0008479744426112292
GNU,sort,16,185.84392061548763,185.91169724247118,0.2529782586071954,185.79638457688677,185.95923328107204,4,0.0013607441724188779
GNU,sort,32,578.2887099530911,578.3823145912921,0.26406374863330556,578.2010962958004,578.4699282485828,4,0.00045655571059413094
GNU,sort,64,1407.0961211792096,1407.105108102386,0.32662065730291245,1406.8986495994484,1407.3025796821473,4,0.00023212243024502355
GNU,sort,128,3291.8615534007777,3291.6528242795753,0.9798961147882554,3291.184994780255,3292.3293829000977,4,0.0002976912107985506
GNU,sort,256,7505.636193469576,7505.894844675207,1.3599239428274297,7505.07008120229,7506.460956942495,4,0.00018118078802984827
GNU,sort,512,16808.659427075923,16808.08895212033,1.8983060562208898,16807.70965999142,16809.038719204833,4,0.00011294002915075122
GNU,sort,1024,37191.8605503612,37190.04087866553,4.725263216503184,37189.29916595839,37192.602263068344,4,0.00012705722028969005
GNU,sort,2048,81450.48126599927,81455.12723993469,14.059447673902515,81448.03400628315,81457.57449965083,4,0.00017260359354039095
GNU,sort,4096,177105.5302302048,177110.53010371857,37.425840471906696,177090.33189982318,177125.72843410022,4,0.00021131346876997976
GNU,sort,8192,383236.31280788174,383270.2977558841,197.36283614577303,383151.4853585113,383355.12520525465,4,0.0005149442503146411
GNU,sort,16384,822098.1154747949,822123.7165885109,351.6891268220794,822002.3209261429,822219.511137163,4,0.0004277812690788809
GNU,sort,32768,1750691.991250001,1750677.9112499994,204.33856270967775,1750548.724375001,1750821.1781249994,4,0.00011671967835807
GNU,sort,65536,3711420.616402116,3711260.1944444436,2056.785945892974,3710051.239417989,3712629.571428571,4,0.0005542014944066362
GNU,sort,131072,7853811.691011235,7853729.733146066,3907.294638959654,7852397.199438201,7855144.2247191,4,0.0004975081613095516
GNU,sort,262144,16600731.33333333,16597724.791666664,17953.689667311173,16589865.386904761,16608590.738095233,4,0.0010816958283538542
GNU,sort,524288,34941544.825,34952264.225,29440.086354276096,34935583.2,34958225.85000001,4,0.0008422941118995874
GNU,sort,1048576,73461402.44444445,73461828.6111111,98992.18954190194,73405130.33333333,73518100.72222222,4,0.0013475323363639953
GNU,sort,2097152,154033333.10000002,154019338.65,421850.7109180147,153678386.9,154374284.85,4,0.0027389463856655424
GNU,sort,4194304,324628938.0,324664211.375,706467.5929016342,324217312.625,325075836.75,4,0.0021759946681823706
GNU,sort,8388608,679106214.0,679626016.5,4104431.911043679,677379872.25,681352358.25,4,0.006039250722303211
GNU,sort,16777216,1416067079.0,1417300003.5,4761629.08982465,1414160029.75,1419207052.75,4,0.003359647977186116
GNU,sort,33554432,2951843967.0,2952857055.25,12469084.164052183,2946159612.75,2958541409.5,4,0.004222718516591554
GNU,sort,67108864,6151843230.5,6151176983.25,16511645.098782806,6138234615.25,6164785598.5,4,0.002684306620301276
GNU,sort,134217728,12796129105.5,12782897659.75,64755757.17463931,12761063160.5,12817963604.75,4,0.005065812063765342
GNU,sort,268435456,26630070052.5,26668520824.75,165282415.3005594,26559325285.5,26739265591.75,4,0.0061976596447436754
HPX,find,8,6686.638090367497,6686.638090367497,9327.11385402486,3389.005362827512,9984.270817907483,2,1.3948883920398094
HPX,find,16,7235.136003386165,7235.136003386165,10091.45798700809,3667.2668160498806,10803.005190722448,2,1.3947848364267263
HPX,find,32,7001.395692167867,7001.395692167867,9707.068666848148,3569.4286522819752,10433.36273205376,2,1.386447658958483
HPX,find,64,7112.024876028025,7112.024876028025,9839.129960488937,3633.367118009298,10590.682634046752,2,1.3834498798862422
HPX,find,128,7062.685136939411,7062.685136939411,9723.110997541087,3625.0462766440114,10500.323997234811,2,1.3766875924691955
HPX,find,256,7162.5421924235725,7162.5421924235725,9773.92906442878,3706.9364322766332,10618.14795257051,2,1.364589387657289
HPX,find,512,7359.1182226501505,7359.1182226501505,9867.802238783572,3870.3232834243213,10847.91316187598,2,1.3408946480044452
HPX,find,1024,7642.543951524553,7642.543951524553,9905.861330518015,4140.293091373112,11144.794811675996,2,1.2961471197744265
HPX,find,2048,8194.911122160995,8194.911122160995,9961.260666349008,4673.073638989888,11716.7486053321,2,1.2155422454078095
HPX,find,4096,8970.883185278595,8970.883185278595,9583.24014926224,5582.696137637339,12359.07023291985,2,1.0682604991433324
HPX,find,8192,11013.277427216706,11013.277427216706,9074.000070576865,7805.13393602065,14221.420918412761,2,0.8239146004033844
HPX,find,16384,15113.645887651111,15113.645887651111,8328.068925710006,12169.228881871855,18058.062893430368,2,0.5510297771707494
HPX,find,32768,23399.238094218672,23399.238094218672,7035.07979266752,20911.961780426846,25886.514408010502,2,0.30065422490853244
HPX,find,65536,43396.34923093856,43396.34923093856,8819.481725161351,40278.191563732355,46514.50689814477,2,0.20323096024109047
HPX,find,131072,193357.84503533744,193357.84503533744,169934.04885970612,133277.0858837453,253438.6041869296,2,0.8788577925485751
HPX,find,262144,202050.74821965946,202050.74821965946,70050.6076554277,177284.11836996386,226817.37806935507,2,0.3466980858653994
HPX,find,524288,931769.374589972,931769.374589972,854437.6941391958,629680.0307763608,1233858.7184035834,2,0.9170055567829688
HPX,find,1048576,855518.4214586795,855518.4214586795,63495.086335414984,833069.5183987808,877967.324518578,2,0.0742182573078372
HPX,find,2097152,1694289.2936497694,1694289.2936497694,189336.2723520326,1627348.8125974168,1761229.7747021222,2,0.11174967171289389
HPX,find,4194304,3359490.7421520953,3359490.7421520953,472424.50627255306,3192463.4561600806,3526518.02814411,2,0.1406238452587362
HPX,find,8388608,6564839.122747022,6564839.122747022,756773.8101193638,6297279.17626713,6832399.069226913,2,0.11527682491063024
HPX,find,16777216,13883184.467307694,13883184.467307694,1319542.2092616209,13416655.84519231,14349713.08942308,2,0.09504607623480739
HPX,find,33554432,27850059.827818625,27850059.827818625,5219370.134063192,26004733.820159316,29695385.835477937,2,0.18740965607728113
HPX,find,67108864,59067556.0375,59067556.0375,12539353.883187858,54634224.95625,63500887.118750006,2,0.21228834785761316
HPX,find,134217728,102700138.7125,102700138.7125,9119497.59084375,99475909.41875,105924368.00625,2,0.08879732496148794
HPX,find,268435456,217874441.84999996,217874441.84999996,21969071.66401745,210107202.075,225641681.62499997,2,0.10083363370882437
HPX,for_each,8,6048.469188490774,6048.469188490774,8416.307830818583,3072.855018628144,9024.083358353406,2,1.391477342206423
HPX,for_each,16,6697.135757565849,6697.135757565849,9292.149616709592,3411.864754678184,9982.406760453516,2,1.38748114911843
HPX,for_each,32,6668.089326745085,6668.089326745085,9167.982031916197,3426.718194462903,9909.460459027268,2,1.374903901653548
HPX,for_each,64,6749.5977172829835,6749.5977172829835,9117.218440401693,3526.174224899446,9973.021209666522,2,1.3507795312091258
HPX,for_each,128,7402.849471326895,7402.849471326895,9675.79170921817,3981.940505858523,10823.758436795266,2,1.3070361280065137
HPX,for_each,256,7189.718263129359,7189.718263129359,8710.420664979045,4110.1195035323,10269.317022726418,2,1.2115107082357066
HPX,for_each,512,7836.623290411915,7836.623290411915,8296.393084204075,4903.405385796977,10769.841195026853,2,1.058669375412582
HPX,for_each,1024,8842.27679568457,8842.27679568457,7059.817751696748,6346.2542926016,11338.299298767537,2,0.7984162806509584
HPX,for_each,2048,11072.782328694588,11072.782328694588,4898.975836365949,9340.732811312888,12804.83184607629,2,0.44243404150287385
HPX,for_each,4096,16286.769132899395,16286.769132899395,1588.8699030121215,15725.018791477854,16848.519474320936,2,0.09755586820486038
HPX,for_each,8192,25959.691972898298,25959.691972898298,5997.247390262992,23839.344823844156,28080.03912195244,2,0.23102151583786387
HPX,for_each,16384,45332.31230802338,45332.31230802338,21147.2100184247,37855.64450442128,52808.98011162548,2,0.4664930805808873
HPX,for_each,32768,84365.73687166412,84365.73687166412,51199.599599809866,66263.94483613333,102467.52890719492,2,0.6068766954254654
HPX,for_each,65536,161790.50423101365,161790.50423101365,111808.96051182762,122260.06714334752,201320.94131867978,2,0.6910724522632086
HPX,for_each,131072,318719.4165349956,318719.4165349956,230942.40940531777,237068.94465796556,400369.88841202564,2,0.7245947294835116
HPX,for_each,262144,657002.973944891,657002.973944891,439824.1622783752,501501.65010652517,812504.2977832567,2,0.6694401391176463
HPX,for_each,524288,1323440.0283337305,1323440.0283337305,885520.6815136588,1010361.1889441098,1636518.867723351,2,0.6691052579304017
HPX,for_each,1048576,2773801.859774975,2773801.859774975,1789725.4496313904,2141038.3588267257,3406565.3607232245,2,0.6452246916355381
HPX,for_each,2097152,5503573.1359947,5503573.1359947,3642439.2095907223,4215776.403414017,6791369.868575384,2,0.6618317081621554
HPX,for_each,4194304,10971980.51778986,10971980.51778986,7378616.76947777,8363245.541052606,13580715.494527115,2,0.672496342616919
HPX,for_each,8388608,22022385.848356716,22022385.848356716,14751820.045267917,16806829.853930425,27237941.84278301,2,0.6698556708091045
HPX,for_each,16777216,43796666.022727266,43796666.022727266,29602225.6887465,33330698.76136363,54262633.2840909,2,0.6759013499654314
HPX,for_each,33554432,87728243.60263929,87728243.60263929,59118463.19080075,66826710.49486803,108629776.71041054,2,0.6738817598876695
HPX,for_each,67108864,175512730.6,175512730.6,118322018.43631776,133679579.80000001,217345881.39999998,2,0.6741506330157783
HPX,for_each,134217728,351301947.875,351301947.875,235541278.28546503,268025530.3125,434578365.43750006,2,0.6704809913814516
HPX,for_each,268435456,705444688.625,705444688.625,468210704.7813142,539907206.4375,870982170.8125,2,0.6637100148757452
HPX,inclusive_scan,8,15870.549032655956,15870.549032655956,22334.411759499882,7974.142028178486,23766.956037133423,2,1.407286648593164
HPX,inclusive_scan,16,26847.7446803162,26847.7446803162,37845.5240016864,13467.331350740853,40228.158009891544,2,1.4096351277294952
HPX,inclusive_scan,32,28357.644915258406,28357.644915258406,39920.734402089336,14243.533912426172,42471.75591809064,2,1.407759160585623
HPX,inclusive_scan,64,28246.00108803135,28246.00108803135,39638.09460946204,14231.818342199078,42260.183833863615,2,1.4033170389651315
HPX,inclusive_scan,128,28564.527858776575,28564.527858776575,39838.84274258911,14479.36992982196,42649.68578773119,2,1.394696349946791
HPX,inclusive_scan,256,28356.23168088798,28356.23168088798,39045.89589440392,14551.422798669486,42161.04056310647,2,1.376977601742503
HPX,inclusive_scan,512,36697.065775542615,36697.065775542615,49844.93892158402,19074.218615901947,54319.91293518328,2,1.3582813194509962
HPX,inclusive_scan,1024,30449.03168973755,30449.03168973755,39014.94846633924,16655.164375641463,44242.899003833634,2,1.2813198417566996
HPX,inclusive_scan,2048,30815.98134537389,30815.98134537389,35534.85365535941,18252.513351285786,43379.44933946199,2,1.1531306842737923
HPX,inclusive_scan,4096,34507.36293243459,34507.36293243459,32748.781684806,22928.920129972525,46085.805734896654,2,0.9490375068337765
HPX,inclusive_scan,8192,41755.2677793612,41755.2677793612,27032.24656212126,32197.925351969865,51312.61020675254,2,0.6473972746375911
HPX,inclusive_scan,16384,57962.2361464946,57962.2361464946,17919.073477573605,51626.88696220845,64297.585330780756,2,0.3091508311081146
HPX,inclusive_scan,32768,94787.03645727746,94787.03645727746,5799.434834590502,92736.62660798324,96837.44630657167,2,0.06118383959819686
HPX,inclusive_scan,65536,174934.314066156,174934.314066156,8570.840587282015,171904.064316288,177964.563816024,2,0.048994621970168344
HPX,inclusive_scan,131072,382565.44449746585,382565.44449746585,25047.586031131712,373709.7855299825,391421.1034649492,2,0.06547268288706516
HPX,inclusive_scan,262144,865166.4101165766,865166.4101165766,133307.13677937377,818035.2199179477,912297.6003152054,2,0.15408265418142084
HPX,inclusive_scan,524288,1845020.818794661,1845020.818794661,289506.5080109183,1742664.8112885822,1947376.8263007398,2,0.15691232589995968
HPX,inclusive_scan,1048576,3580751.9248866257,3580751.9248866257,410003.6285560834,3435793.751855077,3725710.097918174,2,0.11450210379180764
HPX,inclusive_scan,2097152,7189202.576660698,7189202.576660698,860364.5394462385,6885017.7765932605,7493387.376728137,2,0.11967454391108116
HPX,inclusive_scan,4194304,14215650.420410017,14215650.420410017,1523059.8306828851,13677167.453195665,14754133.387624368,2,0.10713965141518696
HPX,inclusive_scan,8388608,28533360.07651992,28533360.07651992,3197598.8245719816,27402838.17033543,29663881.982704412,2,0.1120652743314056
HPX,inclusive_scan,16777216,56450284.31964573,56450284.31964573,5218562.943746037,54605243.6968599,58295324.942431554,2,0.09244529069501749
HPX,inclusive_scan,33554432,112607186.61188811,112607186.61188811,10853731.072666094,108769813.19055945,116444560.03321679,2,0.09638577607017712
HPX,inclusive_scan,67108864,225422766.35714287,225422766.35714287,22334718.126102462,217526251.03571427,233319281.67857143,2,0.09907924779308677
HPX,inclusive_scan,134217728,487437377.0,487437377.0,95486350.10028826,453677854.16666675,521196899.8333333,2,0.19589460022120597
HPX,inclusive_scan,268435456,896197232.0,896197232.0,82809482.32704346,866919658.75,925474805.25,2,0.09240095747923874
HPX,reduce,8,13801.175061791695,13801.175061791695,19412.399438615408,6937.855420718252,20664.494702865137,2,1.4065758423975279
HPX,reduce,16,24608.99576297415,24608.99576297415,34689.77731439096,12344.307374545597,36873.684151402704,2,1.4096380709116136
HPX,reduce,32,24588.600844595978,24588.600844595978,34646.32922635548,12339.27367500716,36837.92801418479,2,1.409040288437964
HPX,reduce,64,25901.71531069886,25901.71531069886,36475.135722393185,13005.807403696908,38797.62321770081,2,1.408213135109508
HPX,reduce,128,30339.38592758257,30339.38592758257,42669.553009201314,15253.420786080016,45425.351069085125,2,1.4064079316255695
HPX,reduce,256,24652.285996487197,24652.285996487197,34460.57474499924,12468.632953599774,36835.939039374614,2,1.3978652831591223
HPX,reduce,512,25554.594678161116,25554.594678161116,35400.72108600487,13038.549708757293,38070.63964756494,2,1.385297694283456
HPX,reduce,1024,24672.636107422295,24672.636107422295,33489.48371507904,12832.315590737875,36512.956624106715,2,1.3573532868263056
HPX,reduce,2048,24910.864366242942,24910.864366242942,32494.859137668525,13422.19674126941,36399.53199121647,2,1.30444526773237
HPX,reduce,4096,27082.651871458434,27082.651871458434,32845.193485814365,15470.122349856658,38695.181393060215,2,1.2127761211016745
HPX,reduce,8192,29756.540323566493,29756.540323566493,30364.295652971006,19021.140642481987,40491.940004651,2,1.0204242604414326
HPX,reduce,16384,35178.5787997369,35178.5787997369,26437.69757498791,25831.44118262035,44525.716416853444,2,0.7515283015124431
HPX,reduce,32768,48075.17437062107,48075.17437062107,21116.13651719058,40609.4927087379,55540.85603250424,2,0.43923161576913045
HPX,reduce,65536,68400.42187704885,68400.42187704885,3362.7868866255567,67211.49717143978,69589.3465826579,2,0.049163247745317044
